,Year,GP,Driver,Team,Points
83,1952,3,Peter Whitehead,Ferrari,0.0
84,1952,3,Prince Bira,Gordini,0.0
85,1952,3,Graham Whitehead,Alta,0.0
86,1952,3,Rudi Fischer,Ferrari,0.0
87,1952,3,Johnny Claes,Simca,0.0
88,1952,3,Lance Macklin,HWM,0.0
89,1952,3,Kenneth McAlpine,Connaught,0.0
90,1952,3,Harry Schell,Maserati,0.0
91,1952,3,Gino Bianco,Maserati,0.0
92,1952,3,Toulo de Graffenried,Maserati,0.0
93,1952,3,Eric Brandon,Cooper,0.0
94,1952,3,Tony Crook,Frazer Nash,0.0
95,1952,3,Alan Brown,Cooper,0.0
96,1952,3,Peter Collins,HWM,0.0
97,1952,3,Duncan Hamilton,HWM,0.0
98,1952,3,Stirling Moss,ERA,0.0
99,1952,3,Maurice Trintignant,Gordini,0.0
100,1952,3,Tony Gaze,HWM,0.0
101,1952,3,David Murray,Cooper,0.0
102,1952,3,Robert Manzon,Gordini,0.0
103,1952,3,Peter Hirt,Ferrari,0.0
104,1952,4,Alberto Ascari,Ferrari,9.0
105,1952,4,Nino Farina,Ferrari,6.0
106,1952,4,Rudi Fischer,Ferrari,4.0
107,1952,4,Piero Taruffi,Ferrari,3.0
108,1952,4,Jean Behra,Gordini,2.0
109,1952,4,Roger Laurent,Ferrari,0.0
110,1952,4,Fritz Riess,Veritas,0.0
111,1952,4,Toni Ulmen,Veritas,0.0
112,1952,4,Helmut Niedermayr,AFM,0.0
113,1952,4,Johnny Claes,HWM,0.0
114,1952,4,Hans Klenk,Veritas,0.0
115,1952,4,Ernst Klodwig,BMW,0.0
116,1952,4,Robert Manzon,Gordini,0.0
117,1952,4,Willi Heeks,AFM,0.0
118,1952,4,Tony Gaze,HWM,0.0
119,1952,4,Adolf Brudes,Veritas,0.0
120,1952,4,Marcel Balsa,BMW,0.0
121,1952,4,Günther Bechem,BMW,0.0
122,1952,4,Eitel Cantoni,Maserati,0.0
123,1952,4,Rudolf Krause,BMW,0.0
124,1952,4,Rudolf Schoeller,Ferrari,0.0
125,1952,4,Bill Aston,Aston Butterworth,0.0
126,1952,4,Maurice Trintignant,Gordini,0.0
127,1952,4,Paul Pietsch,Veritas,0.0
128,1952,4,Felice Bonetto,Maserati,0.0
129,1952,4,Paul Frère,HWM,0.0
130,1952,4,Theo Helfrich,Veritas,0.0
131,1952,4,Josef Peters,Veritas,0.0
132,1952,4,Piero Carini,Ferrari,0.0
133,1952,4,Gino Bianco,Maserati,0.0
134,1952,5,Alberto Ascari,Ferrari,9.0
135,1952,5,Nino Farina,Ferrari,6.0
136,1952,5,Luigi Villoresi,Ferrari,4.0
137,1952,5,Mike Hawthorn,Cooper,3.0
138,1952,5,Robert Manzon,Gordini,2.0
139,1952,5,Maurice Trintignant,Gordini,0.0
140,1952,5,Duncan Hamilton,HWM,0.0
141,1952,5,Lance Macklin,HWM,0.0
142,1952,5,Jan Flinterman,Maserati,0.0
143,1952,5,Chico Landi,Maserati,0.0
144,1952,5,Ken Wharton,Frazer Nash,0.0
145,1952,5,Stirling Moss,ERA,0.0
146,1952,5,Dries van der Lof,HWM,0.0
147,1952,5,Ken Downing,Connaught,0.0
148,1952,5,Charles de Tornaco,Ferrari,0.0
149,1952,5,Paul Frère,Simca,0.0
150,1952,5,Jean Behra,Gordini,0.0
151,1952,5,Jan Flinterman,Maserati,0.0
152,1952,5,Gino Bianco,Maserati,0.0
153,1952,6,Alberto Ascari,Ferrari,8.5
154,1952,6,José Froilán González,Maserati,6.5
155,1952,6,Luigi Villoresi,Ferrari,4.0
156,1952,6,Nino Farina,Ferrari,3.0
157,1952,6,Felice Bonetto,Maserati,2.0
158,1952,6,André Simon,Ferrari,0.0
159,1952,6,Piero Taruffi,Ferrari,0.0
160,1952,6,Chico Landi,Maserati,0.0
161,1952,6,Ken Wharton,Cooper,0.0
162,1952,6,Louis Rosier,Ferrari,0.0
163,1952,6,Eitel Cantoni,Maserati,0.0
164,1952,6,Dennis Poore,Connaught,0.0
165,1952,6,Eric Brandon,Cooper,0.0
166,1952,6,Robert Manzon,Gordini,0.0
167,1952,6,Alan Brown,Cooper,0.0
168,1952,6,Stirling Moss,Connaught,0.0
169,1952,6,Gino Bianco,Maserati,0.0
170,1952,6,Jean Behra,Gordini,0.0
171,1952,6,Mike Hawthorn,Cooper,0.0
172,1952,6,Franco Rol,Maserati,0.0
173,1952,6,Maurice Trintignant,Gordini,0.0
174,1952,6,Kenneth McAlpine,Connaught,0.0
175,1952,6,Rudi Fischer,Ferrari,0.0
176,1952,6,Élie Bayol,OSCA,0.0
177,1952,6,Charles de Tornaco,Ferrari,0.0
178,1952,6,Alberto Crespo,Maserati,0.0
179,1952,6,Toulo de Graffenried,Maserati,0.0
180,1952,6,Peter Collins,HWM,0.0
181,1952,6,Peter Whitehead,Ferrari,0.0
182,1952,6,Tony Gaze,HWM,0.0
