,Year,GP,Driver,Team,Points
89,1956,4,Juan Fangio,Ferrari,8.0
90,1956,4,Alfonso de Portago,Ferrari,3.0
91,1956,4,Peter Collins,Ferrari,3.0
92,1956,4,Jean Behra,Maserati,4.0
93,1956,4,Jack Fairman,Connaught,3.0
94,1956,4,Horace Gould,Maserati,2.0
95,1956,4,Luigi Villoresi,Maserati,0.0
96,1956,4,Cesare Perdisa,Maserati,0.0
97,1956,4,Paco Godia,Maserati,0.0
98,1956,4,Robert Manzon,Gordini,0.0
99,1956,4,Eugenio Castellotti,Ferrari,0.0
100,1956,4,Alfonso de Portago,Ferrari,0.0
101,1956,4,Bob Gerard,Cooper,0.0
102,1956,4,Stirling Moss,Maserati,1.0
103,1956,4,Harry Schell,Vanwall,0.0
104,1956,4,Desmond Titterington,Connaught,0.0
105,1956,4,Maurice Trintignant,Vanwall,0.0
106,1956,4,Hernando da Silva Ramos,Gordini,0.0
107,1956,4,Peter Collins,Ferrari,0.0
108,1956,4,Roy Salvadori,Maserati,0.0
109,1956,4,Tony Brooks,BRM,0.0
110,1956,4,Mike Hawthorn,BRM,0.0
111,1956,4,Louis Rosier,Maserati,0.0
112,1956,4,Bruce Halford,Maserati,0.0
113,1956,4,Umberto Maglioli,Maserati,0.0
114,1956,4,Archie Scott Brown,Connaught,0.0
115,1956,4,Paul Emery,Emeryson,0.0
116,1956,4,Jack Brabham,Maserati,0.0
117,1956,4,Ron Flockhart,BRM,0.0
118,1956,4,José Froilán González,Vanwall,0.0
119,1956,5,Juan Fangio,Ferrari,9.0
120,1956,5,Stirling Moss,Maserati,6.0
121,1956,5,Jean Behra,Maserati,4.0
122,1956,5,Paco Godia,Maserati,3.0
123,1956,5,Louis Rosier,Maserati,2.0
124,1956,5,Bruce Halford,Maserati,0.0
125,1956,5,Ottorino Volonterio,Maserati,0.0
126,1956,5,André Milhoux,Gordini,0.0
127,1956,5,Alfonso de Portago,Ferrari,0.0
128,1956,5,Harry Schell,Maserati,0.0
129,1956,5,Luigi Villoresi,Maserati,0.0
130,1956,5,Luigi Musso,Ferrari,0.0
131,1956,5,Peter Collins,Ferrari,0.0
132,1956,5,Eugenio Castellotti,Ferrari,0.0
133,1956,5,Umberto Maglioli,Maserati,0.0
134,1956,5,Horace Gould,Maserati,0.0
135,1956,5,Roy Salvadori,Maserati,0.0
136,1956,5,Robert Manzon,Gordini,0.0
137,1956,5,Giorgio Scarlatti,Ferrari,0.0
138,1956,5,Cesare Perdisa,Maserati,0.0
139,1956,5,André Pilette,Gordini,0.0
140,1956,5,Luigi Piotti,Maserati,0.0
141,1956,6,Stirling Moss,Maserati,9.0
142,1956,6,Juan Fangio,Ferrari,3.0
143,1956,6,Peter Collins,Ferrari,3.0
144,1956,6,Ron Flockhart,Connaught,4.0
145,1956,6,Paco Godia,Maserati,3.0
146,1956,6,Jack Fairman,Connaught,2.0
147,1956,6,Luigi Piotti,Maserati,0.0
148,1956,6,Toulo de Graffenried,Maserati,0.0
149,1956,6,Juan Fangio,Ferrari,0.0
150,1956,6,Eugenio Castellotti,Ferrari,0.0
151,1956,6,André Simon,Gordini,0.0
152,1956,6,Gerino Gerini,Maserati,0.0
153,1956,6,Roy Salvadori,Maserati,0.0
154,1956,6,Luigi Musso,Ferrari,0.0
155,1956,6,Jean Behra,Maserati,0.0
156,1956,6,Umberto Maglioli,Maserati,0.0
157,1956,6,Harry Schell,Vanwall,0.0
158,1956,6,Jean Behra,Maserati,0.0
159,1956,6,Bruce Halford,Maserati,0.0
160,1956,6,Maurice Trintignant,Vanwall,0.0
161,1956,6,Piero Taruffi,Vanwall,0.0
162,1956,6,Eugenio Castellotti,Ferrari,0.0
163,1956,6,Luigi Villoresi,Maserati,0.0
164,1956,6,Jo Bonnier,Maserati,0.0
165,1956,6,Robert Manzon,Gordini,0.0
166,1956,6,Alfonso de Portago,Ferrari,0.0
167,1956,6,Les Leston,Connaught,0.0
168,1956,6,Hernando da Silva Ramos,Gordini,0.0
169,1956,6,Wolfgang von Trips,Ferrari,0.0
